Vlucht_id;Datum;Dag;Maand;Jaar;Vertrektijd;Vertrektijd_uur;Plandatum;Plandag;Planmaand;Planjaar;Plantijd;Plantijd_uur;VertragingMin;Terminal;Gate;Plangate;Gatewisselafstand;Shops;Operatie;Faciliteiten;Maatschappijnaam;RH;FXX;VVN;Drukte;BezettingPercentage;Passagiers;Vliegtuigmerk;Vliegtuigtype;Vliegtuigcapaciteit;Bouwjaar;Bestemming_plaats;Bestemming_land
42515;2015-12-27;27;12;2015;02:21:00.0000000;2;2015-12-27;27;12;2015;02:21:00.0000000;2;0;B;B1;B1;0;6,8;7,5;7,1;CSA Czech Airlines;2;150;59;38;58;145;Boeing;767-300/300ER;250;1995;Boston;USA
42516;2015-12-27;27;12;2015;03:21:00.0000000;3;2015-12-27;27;12;2015;03:15:00.0000000;3;6;C;C2;NA;0;6,2;7,2;8,1;Lufthansa;2;150;59;38;67;101;Airbus;A320-200;150;1990;Hong Kong;Hong Kong
42517;2015-12-27;27;12;2015;06:51:00.0000000;6;2015-12-27;27;12;2015;06:32:00.0000000;6;19;C;C2;NA;0;5,9;7,2;8;Israir;2;150;59;38;46;143;Airbus;A340-211;310;1997;Norwich;United Kingdom
42518;2015-12-27;27;12;2015;09:24:00.0000000;9;2015-12-27;27;12;2015;09:17:00.0000000;9;7;D;D4;NA;0;5,1;6,1;7,8;Delta Air Lines;2;150;59;38;69;138;Boeing;757-200P;200;1996;Billund;Denmark
42519;2015-12-27;27;12;2015;09:29:00.0000000;9;2015-12-27;27;12;2015;09:26:00.0000000;9;3;C;C4;NA;0;7,6;7,9;7,6;Air Canada;2;150;59;38;62;93;Boeing;737-300;150;1985;Detroit;USA
42520;2015-12-27;27;12;2015;11:13:00.0000000;11;2015-12-27;27;12;2015;11:11:00.0000000;11;2;B;B4;B4;0;6,5;7,6;6,7;Sun Express;2;150;59;38;65;195;DC;10-30/30CF/30ER;300;1977;Heraklion;Greece
42521;2015-12-27;27;12;2015;12:24:00.0000000;12;2015-12-27;27;12;2015;12:17:00.0000000;12;7;B;B3;NA;0;7,5;7,4;6,2;PIA Pakistan International Airlines;2;150;59;38;79;269;Airbus;A340-642;340;2005;Barcelona;Spain
42522;2015-12-27;27;12;2015;13:03:00.0000000;13;2015-12-27;27;12;2015;13:02:00.0000000;13;1;D;D1;NA;0;6,2;7,3;7,9;THY Turkish Airlines;2;150;59;38;100;33;Embrear;EMB-120;33;1993;Guangzhou;China
42528;2015-12-27;27;12;2015;14:34:00.0000000;14;2015-12-27;27;12;2015;14:31:00.0000000;14;3;E;E2;E2;0;7,1;6,9;7,9;Malaysia Airlines;2;150;59;38;80;56;Fokker;70;70;1995;Malabo;Equatorial Guinea
42524;2015-12-27;27;12;2015;14:36:00.0000000;14;2015-12-27;27;12;2015;14:25:00.0000000;14;11;B;B1;C1;100;5,8;6,2;6,1;EVA Airways;2;150;59;38;65;179;Airbus;A300B2;275;1984;Bologna;Italy
42525;2015-12-27;27;12;2015;16:24:00.0000000;16;2015-12-27;27;12;2015;16:17:00.0000000;16;7;D;D3;D2;0;8,1;7;7,7;Bulgaria Air;2;150;59;38;59;245;Boeing;747-400P;416;1997;Barcelona;Spain
42526;2015-12-27;27;12;2015;18:02:00.0000000;18;2015-12-27;27;12;2015;17:54:00.0000000;17;8;E;E3;E3;0;5,6;7,4;8,3;Syrian Arab Airlines;2;150;59;38;74;252;Airbus;A340-311;340;1999;Gran Canaria;Spain
42527;2015-12-27;27;12;2015;18:13:00.0000000;18;2015-12-27;27;12;2015;18:03:00.0000000;18;10;A;A2;A2;0;4,8;6,9;5,2;Virgin Express;2;150;59;38;58;87;Boeing;737-300;150;1989;Willemstad / Curacao Island;Netherlands Antilles
37833;2015-12-27;27;12;2015;20:59:00.0000000;20;2015-12-27;27;12;2015;20:49:00.0000000;20;10;C;C3;C3;0;7,3;7,6;7,9;Lufthansa;2;150;59;38;100;200;Boeing;767-200/200ER;200;1998;Seoul;South Korea
42536;2015-12-28;28;12;2015;00:05:00.0000000;0;2015-12-28;28;12;2015;00:00:00.0000000;0;5;E;E2;E2;0;4,3;8,1;8,2;Pegasus Airlines;0;110;61;42;92;313;Airbus;A340-642;340;2002;St Petersburg;Russia
27021;2015-12-28;28;12;2015;00:18:00.0000000;0;2015-12-28;28;12;2015;00:13:00.0000000;0;5;C;C4;NA;0;4,4;6,8;7,9;KLM Royal Dutch Airlines;0;110;61;42;65;221;Airbus;A340-311;340;2004;London;United Kingdom
42529;2015-12-28;28;12;2015;01:18:00.0000000;1;2015-12-28;28;12;2015;01:12:00.0000000;1;6;D;D2;NA;0;6,7;7,3;7,5;Swiss International Air Lines;0;110;61;42;84;151;Ilyushin;IL-62/62M;180;1978;Stuttgart;Germany
42530;2015-12-28;28;12;2015;01:55:00.0000000;1;2015-12-28;28;12;2015;01:42:00.0000000;1;13;C;C3;C3;0;5,3;8;8,1;MAT Macedonian Airlines;0;110;61;42;49;147;Airbus;A330-200;300;2000;Verona;Italy
42531;2015-12-28;28;12;2015;03:27:00.0000000;3;2015-12-28;28;12;2015;03:16:00.0000000;3;11;E;E2;E2;0;5,4;6,9;8;Armavia;0;110;61;42;71;241;Airbus;A340-642;340;2003;Vienna;Austria
42532;2015-12-28;28;12;2015;04:19:00.0000000;4;2015-12-28;28;12;2015;04:00:00.0000000;4;19;A;A3;A3;0;6,4;6,9;5;Atlas Blue;0;110;61;42;79;217;Airbus;A300-600P;275;2003;Dallas;USA
42534;2015-12-28;28;12;2015;05:55:00.0000000;5;2015-12-28;28;12;2015;05:51:00.0000000;5;4;E;E2;E2;0;6;8,4;8,4;easyJet;0;110;61;42;63;95;Boeing;737-300;150;1997;Cape Town;South Africa
42533;2015-12-28;28;12;2015;05:58:00.0000000;5;2015-12-28;28;12;2015;05:48:00.0000000;5;10;B;B4;B4;0;6;6,9;7,1;Aegean Airlines;0;110;61;42;54;119;Boeing;B757-300;220;2001;Bangkok;Thailand
42535;2015-12-28;28;12;2015;08:35:00.0000000;8;2015-12-28;28;12;2015;08:26:00.0000000;8;9;E;E4;E4;0;5,8;8,4;8;Air Alps Aviation;0;110;61;42;49;98;Boeing;767-200/200ER;200;2005;Bangkok;Thailand
42537;2015-12-28;28;12;2015;11:06:00.0000000;11;2015-12-28;28;12;2015;10:47:00.0000000;10;19;C;C3;C2;0;5,8;6,1;6,9;Aer Lingus;0;110;61;42;69;48;Fokker;70;70;1997;Zurich;Switzerland
42538;2015-12-28;28;12;2015;11:45:00.0000000;11;2015-12-28;28;12;2015;11:40:00.0000000;11;5;D;D2;D5;0;6,4;6,6;8,5;Singapore Airlines;0;110;61;42;36;63;Airbus;A300C4;175;1985;Bologna;Italy
42539;2015-12-28;28;12;2015;12:23:00.0000000;12;2015-12-28;28;12;2015;12:13:00.0000000;12;10;E;E3;NA;0;4,3;7,2;8;VARIG Brasilian Airlines;0;110;61;42;74;222;Boeing;747SP;300;1981;Barcelona;Spain
42540;2015-12-28;28;12;2015;12:46:00.0000000;12;2015-12-28;28;12;2015;12:36:00.0000000;12;10;E;E2;E2;0;3,9;7,5;7,8;Fly Air;0;110;61;42;64;128;Boeing;757-200P;200;1984;Billund;Denmark
42541;2015-12-28;28;12;2015;15:05:00.0000000;15;2015-12-28;28;12;2015;15:02:00.0000000;15;3;B;B2;B2;0;6,2;8,1;6,4;Eujet;0;110;61;42;82;148;Boeing;737-800W;180;2005;Milan;Italy
25263;2015-12-28;28;12;2015;17:00:00.0000000;17;2015-12-28;28;12;2015;16:48:00.0000000;16;12;D;D3;D3;0;5,2;8,2;8,3;Onur Air;0;110;61;42;63;113;Ilyushin;IL-62/62M;180;1973;Jakarta;Indonesia
38143;2015-12-28;28;12;2015;19:00:00.0000000;19;2015-12-28;28;12;2015;19:00:00.0000000;19;0;A;A2;A2;0;7,3;7,4;5,5;Cathay Pacific Airways;0;110;61;42;90;162;Boeing;737-800W;180;2002;Tenerife;Spain
31066;2015-12-28;28;12;2015;19:56:00.0000000;19;2015-12-28;28;12;2015;19:48:00.0000000;19;8;D;D1;D3;0;6;6,6;8;Aeroflot Russian Int. Airlines;0;110;61;42;59;59;Tupolev;TU-134/134A/B;100;1977;Tel Aviv Yafo;Israel
38393;2015-12-28;28;12;2015;20:19:00.0000000;20;2015-12-28;28;12;2015;20:15:00.0000000;20;4;D;D4;NA;0;7,8;7;6,7;Air France;0;110;61;42;64;160;Airbus;A310-200;250;1982;Toulouse;France
42542;2015-12-28;28;12;2015;20:55:00.0000000;20;2015-12-28;28;12;2015;20:55:00.0000000;20;0;D;D3;D3;0;4,8;8;7,8;Bulgaria Air;0;110;61;42;77;231;Boeing;747SP;300;1979;Paris;France
33654;2015-12-29;29;12;2015;00:15:00.0000000;0;2015-12-29;29;12;2015;00:12:00.0000000;0;3;C;C2;C2;0;5,9;8;8,4;El Al Israel Airlines;2;90;64;58;64;70;Boeing;737-600;110;2000;Verona;Italy
42543;2015-12-29;29;12;2015;01:02:00.0000000;1;2015-12-29;29;12;2015;01:01:00.0000000;1;1;E;E4;E4;0;5;7,8;8,5;Air Alps Aviation;2;90;64;58;82;287;Boeing;777-300;350;2001;Venice;Italy
25665;2015-12-29;29;12;2015;01:58:00.0000000;1;2015-12-29;29;12;2015;01:55:00.0000000;1;3;C;C4;NA;0;4,4;8,5;7,8;KLM Royal Dutch Airlines;2;90;64;58;42;42;DC;10M;100;1976;Santorini/Thira Is;Greece
25277;2015-12-29;29;12;2015;02:49:00.0000000;2;2015-12-29;29;12;2015;02:37:00.0000000;2;12;C;C2;NA;0;7,2;7,6;7,8;British Airways;2;90;64;58;67;151;Boeing;747-400M;225;1991;Sydney;Australia
26724;2015-12-29;29;12;2015;02:55:00.0000000;2;2015-12-29;29;12;2015;02:54:00.0000000;2;1;C;C2;C2;0;5,5;7,8;7,8;Lufthansa;2;90;64;58;35;119;Airbus;A340-642;340;2003;Mexico City;Mexico
42545;2015-12-29;29;12;2015;04:11:00.0000000;4;2015-12-29;29;12;2015;04:10:00.0000000;4;1;D;D1;NA;0;7,8;8;7,8;AirBaltic;2;90;64;58;100;275;Airbus;A300B4/C4;275;1982;Detroit;USA
38659;2015-12-29;29;12;2015;04:56:00.0000000;4;2015-12-29;29;12;2015;04:54:00.0000000;4;2;C;C2;C2;0;6,2;6,9;8,4;British Airways;2;90;64;58;82;103;Mcdonnel;DOUGLAS MD-87;125;1993;Sevilla;Spain
36173;2015-12-29;29;12;2015;05:10:00.0000000;5;2015-12-29;29;12;2015;05:03:00.0000000;5;7;C;C2;NA;0;7,8;6,3;8,2;British Airways;2;90;64;58;62;140;Boeing;747-400M;225;1999;Ljubljana;Slovenia
42546;2015-12-29;29;12;2015;06:00:00.0000000;6;2015-12-29;29;12;2015;05:59:00.0000000;5;1;B;B2;B2;0;5,2;7,5;6,9;Iran Air;2;90;64;58;100;40;Embraer;135;40;2004;Zagreb;Croatia (Hrvatska)
42547;2015-12-29;29;12;2015;08:30:00.0000000;8;2015-12-29;29;12;2015;08:24:00.0000000;8;6;C;C2;C2;0;5,3;8;8,2;El Al Israel Airlines;2;90;64;58;95;323;Airbus;A340-311;340;2001;Rome;Italy
42548;2015-12-29;29;12;2015;09:01:00.0000000;9;2015-12-29;29;12;2015;08:58:00.0000000;8;3;D;D3;NA;0;4;8,2;8,1;Onur Air;2;90;64;58;74;204;Ilyushin;96-M;275;2003;Khartoum;Sudan
42549;2015-12-29;29;12;2015;09:04:00.0000000;9;2015-12-29;29;12;2015;09:04:00.0000000;9;0;C;C5;C5;0;5,1;7,7;7;Portugália Airlines;2;90;64;58;82;197;Boeing;737-900;240;2004;Detroit;USA
38030;2015-12-29;29;12;2015;09:10:00.0000000;9;2015-12-29;29;12;2015;09:02:00.0000000;9;8;C;C4;NA;0;7,4;7,3;8,8;British Airways;2;90;64;58;82;185;Boeing;747-400M;225;1999;Belfast;United Kingdom
42550;2015-12-29;29;12;2015;09:18:00.0000000;9;2015-12-29;29;12;2015;09:05:00.0000000;9;13;A;A2;A2;0;5,6;7,6;4,4;Ethiopian Airlines;2;90;64;58;84;210;Ilyushin;IL-86;250;1993;Kishinev;Moldova
30690;2015-12-29;29;12;2015;11:41:00.0000000;11;2015-12-29;29;12;2015;11:31:00.0000000;11;10;C;C1;C2;0;5,2;6,9;7,2;Aer Lingus;2;90;64;58;82;267;Mcdonnel;DOUGLAS MD-11;325;1995;Belfast;United Kingdom
42552;2015-12-29;29;12;2015;12:15:00.0000000;12;2015-12-29;29;12;2015;12:06:00.0000000;12;9;E;E5;E5;0;7;6,8;7,5;Air Malta;2;90;64;58;81;251;Airbus;A340-211;310;2003;Milan;Italy
42553;2015-12-29;29;12;2015;12:35:00.0000000;12;2015-12-29;29;12;2015;12:24:00.0000000;12;11;B;B4;B4;0;6,4;6,9;7,1;China Airlines;2;90;64;58;100;320;Boeing;777-200;320;2000;Minneapolis;USA
42554;2015-12-29;29;12;2015;14:14:00.0000000;14;2015-12-29;29;12;2015;14:06:00.0000000;14;8;C;C2;NA;0;6;7,4;7,7;Lufthansa;2;90;64;58;81;275;Airbus;A340-642;340;2004;Chania;Greece
32698;2015-12-29;29;12;2015;14:27:00.0000000;14;2015-12-29;29;12;2015;14:27:00.0000000;14;0;E;E4;NA;0;7,5;7;8,5;VARIG Brasilian Airlines;2;90;64;58;90;99;Boeing;737-600;110;2001;Milan;Italy
42555;2015-12-29;29;12;2015;14:34:00.0000000;14;2015-12-29;29;12;2015;14:33:00.0000000;14;1;E;E4;E4;0;5,7;7,4;8;VARIG Brasilian Airlines;2;90;64;58;92;810;Airbus;A380;880;2005;Helsinki;Finland
38407;2015-12-29;29;12;2015;14:42:00.0000000;14;2015-12-29;29;12;2015;14:38:00.0000000;14;4;C;C4;A4;300;4,9;6,7;7,7;Atlas Blue;2;90;64;58;71;295;Boeing;747-400P;416;1998;Berlin;Germany
42556;2015-12-29;29;12;2015;15:29:00.0000000;15;2015-12-29;29;12;2015;15:19:00.0000000;15;10;D;D4;D4;0;5;8,2;7,9;Balkan Holiday Airlines;2;90;64;58;76;209;Ilyushin;96-M;275;2000;Berlin;Germany
42558;2015-12-29;29;12;2015;16:32:00.0000000;16;2015-12-29;29;12;2015;16:22:00.0000000;16;10;C;C3;C3;0;4,6;7,1;8,8;El Al Israel Airlines;2;90;64;58;58;174;Boeing;747SP;300;1982;Porto;Portugal
42559;2015-12-29;29;12;2015;17:34:00.0000000;17;2015-12-29;29;12;2015;17:18:00.0000000;17;16;E;E4;C2;300;5,8;5,9;7,7;EVA Airways;2;90;64;58;98;270;Airbus;A300B2;275;1984;Lisbon;Portugal
42560;2015-12-29;29;12;2015;19:07:00.0000000;19;2015-12-29;29;12;2015;19:02:00.0000000;19;5;B;B4;B4;0;6,2;7,2;5,9;Air Berlin;2;90;64;58;57;143;Airbus;A310-200;250;1983;Hanover;Germany
42561;2015-12-29;29;12;2015;19:16:00.0000000;19;2015-12-29;29;12;2015;19:11:00.0000000;19;5;B;B1;C4;100;4,7;7,4;6,8;El Al Israel Airlines;2;90;64;58;48;106;Boeing;B757-300;220;1999;Guangzhou;China
42562;2015-12-29;29;12;2015;19:47:00.0000000;19;2015-12-29;29;12;2015;19:42:00.0000000;19;5;E;E2;E2;0;5,1;8,2;8,9;VARIG Brasilian Airlines;2;90;64;58;95;333;Boeing;777-300;350;2001;Zurich;Switzerland
29706;2015-12-29;29;12;2015;21:01:00.0000000;21;2015-12-29;29;12;2015;20:55:00.0000000;20;6;C;C4;NA;0;6,9;6,7;8,4;KLM Royal Dutch Airlines;2;90;64;58;99;109;Boeing;737-600;110;2002;Hong Kong;Hong Kong
42564;2015-12-29;29;12;2015;23:04:00.0000000;23;2015-12-29;29;12;2015;22:58:00.0000000;22;6;C;C3;NA;0;4,6;7,7;7,4;British Airways;2;90;64;58;41;92;Boeing;747-400M;225;2000;Rome;Italy
30896;2015-12-29;29;12;2015;23:32:00.0000000;23;2015-12-29;29;12;2015;23:32:00.0000000;23;0;A;A2;NA;0;5,9;7;4,8;Air Astana;2;90;64;58;64;128;Boeing;767-200/200ER;200;1998;Bergen;Norway
24006;2015-12-29;29;12;2015;23:50:00.0000000;23;2015-12-29;29;12;2015;23:46:00.0000000;23;4;C;C1;NA;0;6;7,9;7,8;KLM Royal Dutch Airlines;2;90;64;58;47;141;Boeing;747SP;300;1980;Humberside;United Kingdom
42566;2015-12-30;30;12;2015;02:29:00.0000000;2;2015-12-30;30;12;2015;02:25:00.0000000;2;4;C;C4;C4;0;6,1;7,9;8;Israir;0;140;63;55;89;93;Airbus;A318;105;2004;Tobago;Trinidad And Tobago
35876;2015-12-30;30;12;2015;03:29:00.0000000;3;2015-12-30;30;12;2015;03:26:00.0000000;3;3;C;C3;C3;0;6,1;7,8;7,5;El Al Israel Airlines;0;140;63;55;83;730;Airbus;A380;880;2005;Jakarta;Indonesia
28868;2015-12-30;30;12;2015;03:49:00.0000000;3;2015-12-30;30;12;2015;03:43:00.0000000;3;6;D;D2;D2;0;7,6;8;8;Delta Air Lines;0;140;63;55;79;178;Boeing;747-400M;225;1997;Bologna;Italy
42567;2015-12-30;30;12;2015;04:41:00.0000000;4;2015-12-30;30;12;2015;04:34:00.0000000;4;7;B;B3;B3;0;6,8;7;6,5;Atlasjet International Airways;0;140;63;55;67;101;Airbus;A320-100;150;1988;;Switzerland
42569;2015-12-30;30;12;2015;05:27:00.0000000;5;2015-12-30;30;12;2015;05:22:00.0000000;5;5;C;C1;C1;0;6,5;7,4;7,2;ArkeFly;0;140;63;55;68;34;Fokker;50;50;1996;Bologna;Italy
42216;2015-12-30;30;12;2015;07:27:00.0000000;7;2015-12-30;30;12;2015;07:19:00.0000000;7;8;E;E3;E3;0;6,3;7,3;7,2;easyJet;0;140;63;55;90;135;Boeing;737-300;150;1991;Porto;Portugal
42570;2015-12-30;30;12;2015;12:36:00.0000000;12;2015-12-30;30;12;2015;12:30:00.0000000;12;6;C;C3;C4;0;7,6;6,6;8,4;Austrian;0;140;63;55;90;108;Boeing;757-200M;120;2002;Florence;Italy
42571;2015-12-30;30;12;2015;14:04:00.0000000;14;2015-12-30;30;12;2015;13:52:00.0000000;13;12;C;C1;NA;0;7,5;7,4;7,4;Holland Exel;0;140;63;55;80;200;Airbus;A310-200;250;1984;Mexico City;Mexico
42573;2015-12-30;30;12;2015;15:27:00.0000000;15;2015-12-30;30;12;2015;15:23:00.0000000;15;4;E;E2;E3;0;4,8;6,7;7,9;transavia.com;0;140;63;55;61;67;Boeing;737-500;110;1990;Southampton;United Kingdom
32119;2015-12-30;30;12;2015;16:28:00.0000000;16;2015-12-30;30;12;2015;16:26:00.0000000;16;2;D;D2;D2;0;5,8;7,7;8,3;Bulgaria Air;0;140;63;55;96;399;Boeing;747-400P;416;2003;Barcelona;Spain
42574;2015-12-30;30;12;2015;19:48:00.0000000;19;2015-12-30;30;12;2015;19:43:00.0000000;19;5;D;D3;NA;0;7,2;5,9;9,4;Pulkovo Aviation Enterprise;0;140;63;55;54;108;Boeing;767-200/200ER;200;2003;Prague;Czech Republic
42575;2015-12-30;30;12;2015;20:30:00.0000000;20;2015-12-30;30;12;2015;20:25:00.0000000;20;5;A;A3;NA;0;6,5;7;4,8;Tunis Air;0;140;63;55;81;223;Airbus;A300B2;275;1978;Taipei;Taiwan
22904;2015-12-30;30;12;2015;22:32:00.0000000;22;2015-12-30;30;12;2015;22:25:00.0000000;22;7;D;D3;NA;0;5,4;6,8;9;KLM Royal Dutch Airlines;0;140;63;55;51;77;Douglas;MD-11C;150;1995;Bombay;India
42577;2015-12-31;31;12;2015;01:29:00.0000000;1;2015-12-31;31;12;2015;01:16:00.0000000;1;13;B;B5;B5;0;6,5;7,4;6;Egypt Air;15;160;48;60;72;198;Airbus;A300B2;275;1987;Islamabad;Pakistan
42578;2015-12-31;31;12;2015;01:53:00.0000000;1;2015-12-31;31;12;2015;01:48:00.0000000;1;5;B;B4;B4;0;6,1;8,1;6,3;Aegean Airlines;15;160;48;60;75;83;Boeing;737-500;110;1994;Skopje;Macedonia
23817;2015-12-31;31;12;2015;01:59:00.0000000;1;2015-12-31;31;12;2015;01:54:00.0000000;1;5;D;D3;NA;0;4;7,9;8;Singapore Airlines;15;160;48;60;100;250;Boeing;767-300/300ER;250;2002;Casablanca;Morocco
42579;2015-12-31;31;12;2015;02:07:00.0000000;2;2015-12-31;31;12;2015;02:03:00.0000000;2;4;A;A1;A4;0;6,1;6,3;4,6;Malev Hungarian Airlines;15;160;48;60;69;166;Boeing;737-900;240;2004;Tenerife;Spain
42580;2015-12-31;31;12;2015;02:35:00.0000000;2;2015-12-31;31;12;2015;02:30:00.0000000;2;5;D;D3;E2;200;6,9;7,4;7,8;MNG Airlines;15;160;48;60;44;79;Airbus;A321-100/200;180;1999;Sofia;Bulgaria
23166;2015-12-31;31;12;2015;02:49:00.0000000;2;2015-12-31;31;12;2015;02:49:00.0000000;2;0;B;B4;E1;400;4,6;7;6,3;Corendon Airlines;15;160;48;60;71;241;Airbus;A340-642;340;2002;St Petersburg;Russia
42581;2015-12-31;31;12;2015;03:32:00.0000000;3;2015-12-31;31;12;2015;03:21:00.0000000;3;11;E;E4;E2;0;7,3;7;8,5;Alitalia;15;160;48;60;29;44;Boeing;737-700;150;1999;Newark;USA
27224;2015-12-31;31;12;2015;03:56:00.0000000;3;2015-12-31;31;12;2015;03:48:00.0000000;3;8;D;D4;NA;0;6,6;7,4;7,9;Singapore Airlines;15;160;48;60;68;204;Boeing;747SP;300;1983;Cologne/Bonn;Germany
42582;2015-12-31;31;12;2015;04:05:00.0000000;4;2015-12-31;31;12;2015;04:04:00.0000000;4;1;B;B4;NA;0;5,5;8,1;4,8;Iran Air;15;160;48;60;48;16;Embrear;EMB-120;33;1986;Chania;Greece
42583;2015-12-31;31;12;2015;05:06:00.0000000;5;2015-12-31;31;12;2015;04:55:00.0000000;4;11;E;E5;E5;0;5,6;8,2;8,2;Sky Airlines;15;160;48;60;78;39;Embraer;145;50;2003;Venice;Italy
42584;2015-12-31;31;12;2015;06:43:00.0000000;6;2015-12-31;31;12;2015;06:28:00.0000000;6;15;B;B1;B1;0;7,3;7,3;5,1;Iran Air;15;160;48;60;67;168;Ilyushin;IL-86;250;1987;Humberside;United Kingdom
42585;2015-12-31;31;12;2015;07:53:00.0000000;7;2015-12-31;31;12;2015;07:37:00.0000000;7;16;E;E3;E4;0;6,7;6,1;8,8;JAT Yugoslav Airlines;15;160;48;60;59;148;Ilyushin;IL-86;250;1993;Hong Kong;Hong Kong
38946;2015-12-31;31;12;2015;08:26:00.0000000;8;2015-12-31;31;12;2015;08:23:00.0000000;8;3;D;D4;NA;0;3,4;8,1;7,3;Singapore Airlines;15;160;48;60;71;107;Douglas;MD-11C;150;1991;Toulouse;France
42586;2015-12-31;31;12;2015;08:57:00.0000000;8;2015-12-31;31;12;2015;08:52:00.0000000;8;5;C;C5;C5;0;6;7,6;8,8;Olympic Airlines;15;160;48;60;77;77;DC;10M;100;1979;Almeria;Spain
42587;2015-12-31;31;12;2015;10:07:00.0000000;10;2015-12-31;31;12;2015;10:05:00.0000000;10;2;C;C4;NA;0;5,8;8,5;7,7;Scot Airways;15;160;48;60;28;14;Saab;2000;50;1995;Antalya;Turkey
42588;2015-12-31;31;12;2015;10:08:00.0000000;10;2015-12-31;31;12;2015;10:06:00.0000000;10;2;D;D3;D3;0;7,4;7,4;8,1;Korean Air;15;160;48;60;46;191;Boeing;747-400P;416;2000;Antwerp;Belgium
36211;2015-12-31;31;12;2015;10:43:00.0000000;10;2015-12-31;31;12;2015;10:34:00.0000000;10;9;D;D5;D5;0;7;7,1;7,7;Aeroflot Russian Int. Airlines;15;160;48;60;57;143;Ilyushin;IL-86;250;1985;Bodrum;Turkey
42590;2015-12-31;31;12;2015;12:58:00.0000000;12;2015-12-31;31;12;2015;12:55:00.0000000;12;3;C;C3;NA;0;6,4;7,3;8,2;British Airways;15;160;48;60;96;216;Boeing;747-400M;225;1991;Paramaribo;Suriname
42589;2015-12-31;31;12;2015;13:13:00.0000000;13;2015-12-31;31;12;2015;12:57:00.0000000;12;16;C;C4;NA;0;6,8;7,3;8,4;Holland Exel;15;160;48;60;60;165;Airbus;A300B2;275;1984;Cologne/Bonn;Germany
42595;2015-12-31;31;12;2015;16:39:00.0000000;16;2015-12-31;31;12;2015;16:38:00.0000000;16;1;D;D3;C2;100;5,3;6,2;8,2;EVA Airways;15;160;48;60;55;176;Boeing;777-200;320;2001;Almaty;Kazakhstan
42593;2015-12-31;31;12;2015;16:53:00.0000000;16;2015-12-31;31;12;2015;16:48:00.0000000;16;5;C;C2;C2;0;5,6;7,8;7,3;Lufthansa;15;160;48;60;47;118;Airbus;A310-300;250;1997;Toulouse;France
36217;2015-12-31;31;12;2015;17:57:00.0000000;17;2015-12-31;31;12;2015;17:34:00.0000000;17;23;B;B2;B2;0;6,5;6,7;6,8;SAS Scandinavian Airlines;15;160;48;60;62;211;Airbus;A340-642;340;2004;Istanbul;Turkey
30101;2015-12-31;31;12;2015;18:55:00.0000000;18;2015-12-31;31;12;2015;18:55:00.0000000;18;0;D;D2;NA;0;4,8;6,9;8,7;Singapore Airlines;15;160;48;60;75;244;Mcdonnel;DOUGLAS MD-11;325;1993;Paris;France
42596;2015-12-31;31;12;2015;20:05:00.0000000;20;2015-12-31;31;12;2015;20:05:00.0000000;20;0;C;C2;C2;0;5,2;8,2;8,4;China Southern Airlines;15;160;48;60;55;99;Airbus;A321-100/200;180;2000;Malta;Malta
42597;2015-12-31;31;12;2015;21:56:00.0000000;21;2015-12-31;31;12;2015;21:38:00.0000000;21;18;D;D3;NA;0;5,9;6,8;7,1;Singapore Airlines;15;160;48;60;58;87;Mcdonnel;DOUGLAS MD-83;150;1989;New York;USA
42598;2015-12-31;31;12;2015;23:00:00.0000000;23;2015-12-31;31;12;2015;22:44:00.0000000;22;16;B;B4;NA;0;6,3;6,7;6,6;Lotus Air;15;160;48;60;41;113;Airbus;A300B4/C4;275;1983;Paris;France
42601;2015-12-31;31;12;2015;23:24:00.0000000;23;2015-12-31;31;12;2015;23:08:00.0000000;23;16;B;B1;B1;0;5,6;7,7;7;TACV Cabo Verde Airlines;15;160;48;60;70;168;Boeing;737-900;240;2004;New York;USA
42602;2016-01-01;1;1;2016;00:25:00.0000000;0;2015-12-31;31;12;2015;23:52:00.0000000;23;33;B;B4;B4;0;6;7,2;6,7;Martinair Holland;15;160;48;60;64;176;Airbus;A300-600P;275;1999;Split;Croatia (Hrvatska)
42604;2016-01-01;1;1;2016;01:20:00.0000000;1;2016-01-01;1;1;2016;01:17:00.0000000;1;3;D;D4;NA;0;5,6;7,6;8,4;Bulgaria Air;NULL;NULL;NULL;54;44;88;Boeing;757-200P;200;1986;Varadero;Cuba
29749;2016-01-01;1;1;2016;01:44:00.0000000;1;2016-01-01;1;1;2016;01:27:00.0000000;1;17;D;D4;D4;0;5,3;7,3;7,9;AirBaltic;NULL;NULL;NULL;54;64;112;Airbus;A300C4;175;1986;Lyon;France
42605;2016-01-01;1;1;2016;05:27:00.0000000;5;2016-01-01;1;1;2016;05:23:00.0000000;5;4;D;D3;NA;0;5,5;6,9;8,9;Singapore Airlines;NULL;NULL;NULL;54;55;99;Airbus;A321-100/200;180;1995;Ljubljana;Slovenia
33326;2016-01-01;1;1;2016;06:00:00.0000000;6;2016-01-01;1;1;2016;05:59:00.0000000;5;1;D;D1;NA;0;5,7;7,6;8,4;Singapore Airlines;NULL;NULL;NULL;54;79;119;Boeing;737-700;150;2005;Zurich;Switzerland
